Ad,name,anothername,parentPac,level,pac,cpac
150727000000,新巴尔虎右旗,新右旗,150700000000,4,150727000000,150727000000
150781000000,满洲里市,满洲里,150700000000,4,150781000000,150781000000
150782000000,牙克石市,牙克石,150700000000,4,150782000000,150782000000
150783000000,扎兰屯市,扎兰屯,150700000000,4,150783000000,150783000000
150784000000,额尔古纳市,额尔古纳,150700000000,4,150784000000,150784000000
150785000000,根河市,根河,150700000000,4,150785000000,150785000000
150801000000,市辖区,市辖区,150800000000,4,150801000000,150801000000
150802000000,临河区,临河,150800000000,4,150802000000,150802000000
150821000000,五原县,五原,150800000000,4,150821000000,150821000000
150822000000,磴口县,磴口,150800000000,4,150822000000,150822000000
150823000000,乌拉特前旗,乌前旗,150800000000,4,150823000000,150823000000
150824000000,乌拉特中旗,乌中旗,150800000000,4,150824000000,150824000000
150825000000,乌拉特后旗,乌后旗,150800000000,4,150825000000,150825000000
150826000000,杭锦后旗,杭后旗,150800000000,4,150826000000,150826000000
150901000000,市辖区,市辖区,150900000000,4,150901000000,150901000000
150902000000,集宁区,集宁,150900000000,4,150902000000,150902000000
150921000000,卓资县,卓资,150900000000,4,150921000000,150921000000
150922000000,化德县,化德,150900000000,4,150922000000,150922000000
150923000000,商都县,商都,150900000000,4,150923000000,150923000000
150924000000,兴和县,兴和,150900000000,4,150924000000,150924000000
150925000000,凉城县,凉城,150900000000,4,150925000000,150925000000
150926000000,察哈尔右翼前旗,察右前旗,150900000000,4,150926000000,150926000000
150927000000,察哈尔右翼中旗,察右中旗,150900000000,4,150927000000,150927000000
150928000000,察哈尔右翼后旗,察右后旗,150900000000,4,150928000000,150928000000
150929000000,四子王旗,四子王旗,150900000000,4,150929000000,150929000000
150981000000,丰镇市,丰镇,150900000000,4,150981000000,150981000000
152201000000,乌兰浩特市,乌兰浩特,152200000000,4,152201000000,152201000000
152202000000,阿尔山市,阿尔山,152200000000,4,152202000000,152202000000
152221000000,科尔沁右翼前旗,科右前旗,152200000000,4,152221000000,152221000000
152222000000,科尔沁右翼中旗,科右中旗,152200000000,4,152222000000,152222000000
152223000000,扎赉特旗,扎旗,152200000000,4,152223000000,152223000000
152224000000,突泉县,突泉,152200000000,4,152224000000,152224000000
152501000000,二连浩特市,二连浩特,152500000000,4,152501000000,152501000000
152502000000,锡林浩特市,锡林浩特,152500000000,4,152502000000,152502000000
152522000000,阿巴嘎旗,阿旗,152500000000,4,152522000000,152522000000
152523000000,苏尼特左旗,东苏旗,152500000000,4,152523000000,152523000000
152524000000,苏尼特右旗,西苏旗,152500000000,4,152524000000,152524000000
152525000000,东乌珠穆沁旗,东乌旗,152500000000,4,152525000000,152525000000
152526000000,西乌珠穆沁旗,西乌旗,152500000000,4,152526000000,152526000000
152527000000,太仆寺旗,太旗,152500000000,4,152527000000,152527000000
152528000000,镶黄旗,镶旗,152500000000,4,152528000000,152528000000
152529000000,正镶白旗,正镶旗,152500000000,4,152529000000,152529000000
152530000000,正蓝旗,正旗,152500000000,4,152530000000,152530000000
152531000000,多伦县,多伦,152500000000,4,152531000000,152531000000
152571000000,乌拉盖管委会,乌拉盖,152500000000,4,152571000000,152571000000
152921000000,阿拉善左旗,阿左旗,152900000000,4,152921000000,152921000000
152922000000,阿拉善右旗,阿右旗,152900000000,4,152922000000,152922000000
152923000000,额济纳旗,额旗,152900000000,4,152923000000,152923000000
152971000000,内蒙古阿拉善高新技术产业开发区,阿拉善高新区,152900000000,4,152971000000,152971000000
210101000000,市辖区,市辖区,210100000000,4,210101000000,210101000000
210102000000,和平区,和平,210100000000,4,210102000000,210102000000
210103000000,沈河区,沈河,210100000000,4,210103000000,210103000000
210104000000,大东区,大东,210100000000,4,210104000000,210104000000
210105000000,皇姑区,皇姑,210100000000,4,210105000000,210105000000
210106000000,铁西区,铁西,210100000000,4,210106000000,210106000000
210111000000,苏家屯区,苏家屯,210100000000,4,210111000000,210111000000
210112000000,浑南区,浑南,210100000000,4,210112000000,210112000000
210113000000,沈北新区,沈北,210100000000,4,210113000000,210113000000
210114000000,于洪区,于洪,210100000000,4,210114000000,210114000000
210115000000,辽中区,辽中,210100000000,4,210115000000,210115000000
210123000000,康平县,康平,210100000000,4,210123000000,210123000000
210124000000,法库县,法库,210100000000,4,210124000000,210124000000
210181000000,新民市,新民,210100000000,4,210181000000,210181000000
210201000000,市辖区,市辖区,210200000000,4,210201000000,210201000000
210202000000,中山区,中山,210200000000,4,210202000000,210202000000
210203000000,西岗区,西岗,210200000000,4,210203000000,210203000000
210204000000,沙河口区,沙河口,210200000000,4,210204000000,210204000000
210211000000,甘井子区,甘井子,210200000000,4,210211000000,210211000000
210212000000,旅顺口区,旅顺口,210200000000,4,210212000000,210212000000
210213000000,金州区,金州,210200000000,4,210213000000,210213000000
210214000000,普兰店区,普兰店,210200000000,4,210214000000,210214000000
210224000000,长海县,长海,210200000000,4,210224000000,210224000000
210281000000,瓦房店市,瓦房店,210200000000,4,210281000000,210281000000
210283000000,庄河市,庄河,210200000000,4,210283000000,210283000000
210301000000,市辖区,市辖区,210300000000,4,210301000000,210301000000
210302000000,铁东区,铁东,210300000000,4,210302000000,210302000000
210303000000,铁西区,铁西,210300000000,4,210303000000,210303000000
210304000000,立山区,立山,210300000000,4,210304000000,210304000000
210311000000,千山区,千山,210300000000,4,210311000000,210311000000
210321000000,台安县,台安,210300000000,4,210321000000,210321000000
210323000000,岫岩满族自治县,岫岩,210300000000,4,210323000000,210323000000
210381000000,海城市,海城,210300000000,4,210381000000,210381000000
210401000000,市辖区,市辖区,210400000000,4,210401000000,210401000000
210402000000,新抚区,新抚,210400000000,4,210402000000,210402000000
210403000000,东洲区,东洲,210400000000,4,210403000000,210403000000
210404000000,望花区,望花,210400000000,4,210404000000,210404000000
210411000000,顺城区,顺城,210400000000,4,210411000000,210411000000
210421000000,抚顺县,抚顺,210400000000,4,210421000000,210421000000
210422000000,新宾满族自治县,新宾,210400000000,4,210422000000,210422000000
210423000000,清原满族自治县,清原,210400000000,4,210423000000,210423000000
210501000000,市辖区,市辖区,210500000000,4,210501000000,210501000000
210502000000,平山区,平山,210500000000,4,210502000000,210502000000
210503000000,溪湖区,溪湖,210500000000,4,210503000000,210503000000
210504000000,明山区,明山,210500000000,4,210504000000,210504000000
210505000000,南芬区,南芬,210500000000,4,210505000000,210505000000
210521000000,本溪满族自治县,本溪,210500000000,4,210521000000,210521000000
210522000000,桓仁满族自治县,桓仁,210500000000,4,210522000000,210522000000
210601000000,市辖区,市辖区,210600000000,4,210601000000,210601000000
210602000000,元宝区,元宝,210600000000,4,210602000000,210602000000
210603000000,振兴区,振兴,210600000000,4,210603000000,210603000000
210604000000,振安区,振安,210600000000,4,210604000000,210604000000
210624000000,宽甸满族自治县,宽甸,210600000000,4,210624000000,210624000000
210681000000,东港市,东港,210600000000,4,210681000000,210681000000
210682000000,凤城市,凤城,210600000000,4,210682000000,210682000000
210701000000,市辖区,市辖区,210700000000,4,210701000000,210701000000
210702000000,古塔区,古塔,210700000000,4,210702000000,210702000000
210703000000,凌河区,凌河,210700000000,4,210703000000,210703000000
210711000000,太和区,太和,210700000000,4,210711000000,210711000000
210726000000,黑山县,黑山,210700000000,4,210726000000,210726000000
210727000000,义县,义县,210700000000,4,210727000000,210727000000
210781000000,凌海市,凌海,210700000000,4,210781000000,210781000000
210782000000,北镇市,北镇,210700000000,4,210782000000,210782000000
210801000000,市辖区,市辖区,210800000000,4,210801000000,210801000000
210802000000,站前区,站前,210800000000,4,210802000000,210802000000
210803000000,西市区,西市,210800000000,4,210803000000,210803000000
210804000000,鲅鱼圈区,鲅鱼圈,210800000000,4,210804000000,210804000000
210811000000,老边区,老边,210800000000,4,210811000000,210811000000
210881000000,盖州市,盖州,210800000000,4,210881000000,210881000000
210882000000,大石桥市,大石桥,210800000000,4,210882000000,210882000000
210901000000,市辖区,市辖区,210900000000,4,210901000000,210901000000
210902000000,海州区,海州,210900000000,4,210902000000,210902000000
210903000000,新邱区,新邱,210900000000,4,210903000000,210903000000
210904000000,太平区,太平,210900000000,4,210904000000,210904000000
210905000000,清河门区,清河门,210900000000,4,210905000000,210905000000
210911000000,细河区,细河,210900000000,4,210911000000,210911000000
210921000000,阜新蒙古族自治县,阜新,210900000000,4,210921000000,210921000000
210922000000,彰武县,彰武,210900000000,4,210922000000,210922000000
211001000000,市辖区,市辖区,211000000000,4,211001000000,211001000000
211002000000,白塔区,白塔,211000000000,4,211002000000,211002000000
211003000000,文圣区,文圣,211000000000,4,211003000000,211003000000
211004000000,宏伟区,宏伟,211000000000,4,211004000000,211004000000
211005000000,弓长岭区,弓长岭,211000000000,4,211005000000,211005000000
211011000000,太子河区,太子河,211000000000,4,211011000000,211011000000
211021000000,辽阳县,辽阳,211000000000,4,211021000000,211021000000
211081000000,灯塔市,灯塔,211000000000,4,211081000000,211081000000
211101000000,市辖区,市辖区,211100000000,4,211101000000,211101000000
211102000000,双台子区,双台子,211100000000,4,211102000000,211102000000
211103000000,兴隆台区,兴隆台,211100000000,4,211103000000,211103000000
211104000000,大洼区,大洼,211100000000,4,211104000000,211104000000
211122000000,盘山县,盘山,211100000000,4,211122000000,211122000000
211201000000,市辖区,市辖区,211200000000,4,211201000000,211201000000
211202000000,银州区,银州,211200000000,4,211202000000,211202000000
211204000000,清河区,清河,211200000000,4,211204000000,211204000000
211221000000,铁岭县,铁岭,211200000000,4,211221000000,211221000000
211223000000,西丰县,西丰,211200000000,4,211223000000,211223000000
211224000000,昌图县,昌图,211200000000,4,211224000000,211224000000
211281000000,调兵山市,调兵山,211200000000,4,211281000000,211281000000
211282000000,开原市,开原,211200000000,4,211282000000,211282000000
211301000000,市辖区,市辖区,211300000000,4,211301000000,211301000000
211302000000,双塔区,双塔,211300000000,4,211302000000,211302000000
211303000000,龙城区,龙城,211300000000,4,211303000000,211303000000
211321000000,朝阳县,朝阳,211300000000,4,211321000000,211321000000
211322000000,建平县,建平,211300000000,4,211322000000,211322000000
211324000000,喀喇沁左翼蒙古族自治县,喀喇沁左翼蒙古族自治,211300000000,4,211324000000,211324000000
211381000000,北票市,北票,211300000000,4,211381000000,211381000000
211382000000,凌源市,凌源,211300000000,4,211382000000,211382000000
211401000000,市辖区,市辖区,211400000000,4,211401000000,211401000000
211402000000,连山区,连山,211400000000,4,211402000000,211402000000
211403000000,龙港区,龙港,211400000000,4,211403000000,211403000000
211404000000,南票区,南票,211400000000,4,211404000000,211404000000
211421000000,绥中县,绥中,211400000000,4,211421000000,211421000000
211422000000,建昌县,建昌,211400000000,4,211422000000,211422000000
211481000000,兴城市,兴城,211400000000,4,211481000000,211481000000
220101000000,市辖区,市辖区,220100000000,4,220101000000,220101000000
220102000000,南关区,南关,220100000000,4,220102000000,220102000000
220103000000,宽城区,宽城,220100000000,4,220103000000,220103000000
220104000000,朝阳区,朝阳,220100000000,4,220104000000,220104000000
220105000000,二道区,二道,220100000000,4,220105000000,220105000000
220106000000,绿园区,绿园,220100000000,4,220106000000,220106000000
220112000000,双阳区,双阳,220100000000,4,220112000000,220112000000
220113000000,九台区,九台,220100000000,4,220113000000,220113000000
